movieId,title,year,genres,imdb_rating,mood
84260,The Traveler,2010,Horror Thriller,3.4,Thrilled
84262,Chain Letter,2009,Horror Mystery Thriller,6.7,Thrilled
84273,Zeitgeist: Moving Forward,2011,Documentary,6.7,Inspired
84283,Speed & Angels,2008,Documentary Drama,7.0,Inspired
84304,What Women Want (a.k.a. I Know a Woman's Heart),2011,Comedy Romance,6.6,Happy
84312,Home Alone 4,2002,Children Comedy Crime,6.9,Joy
84374,No Strings Attached,2011,Comedy Romance,7.1,Happy
84387,Boogie Woogie,2009,Comedy Drama,6.4,Happy
84392,The Lincoln Lawyer,2011,Crime Drama Thriller,6.6,Curious
84395,The Rite,2011,Drama Horror Thriller,7.8,Emotional
84407,Dog Pound,2010,Drama,7.3,Emotional
84436,Less is More (Menos es más),2000,Comedy,7.5,Happy
84444,And Everything Is Going Fine,2010,Documentary,7.9,Inspired
84446,Eccentricities of a Blonde-haired Girl (Singularidades de uma Rapariga Loura),2009,Drama Romance,6.5,Emotional
84448,The Law of the Weakest,2006,Crime Drama Thriller,7.0,Curious
84450,Tale of Cinema (Geuk jang jeon),2005,Drama,8.3,Emotional
84453,"Little Thief, The (Le petit voleur)",1999,Drama,7.6,Emotional
84455,Hadewijch,2009,Drama,8.3,Emotional
84471,Mysterious Object at Noon (Dokfa nai meuman),2000,Drama Mystery,5.7,Emotional
84473,Little Soldier (Lille soldat),2008,Drama,5.4,Emotional
84477,"Day a Pig Fell Into the Well, The (Daijiga umule pajinnal)",1996,Drama,7.4,Emotional
84481,Who's Camus Anyway? (Kamyu nante shiranai),2005,Drama,4.1,Emotional
84483,"Magic Gloves, The (Los guantes mágicos)",2003,Comedy Drama,6.8,Happy
84500,Seventh Horse of the Sun  (Suraj Ka Satvan Ghoda),1993,Drama Romance,6.0,Emotional
84502,The World According to Sesame Street,2006,Documentary War,6.5,Inspired
84504,Raja,2003,Drama,7.4,Emotional
84506,Silent Souls (Ovsyanki),2010,Drama,8.1,Emotional
84510,Belphecor: Curse of the Mummy (Belphégor - Le fantôme du Louvre),2001,Fantasy Horror Mystery,7.4,Wonder
84529,Thirty-Five Something (Tout pour plaire),2005,Comedy,6.8,Happy
84532,Tyler Perry's For Colored Girls,2010,Drama,5.8,Emotional
84551,44500 Max,2009,Documentary,8.0,Inspired
84557,From Prada to Nada,2011,Comedy Romance,8.3,Happy
84565,Legend of the Eight Samurai (Satomi hakken-den),1983,Action Adventure Drama Fantasy,3.6,Excitement
84567,Ninja Wars (Iga ninpôchô),1984,Action Fantasy,6.6,Excitement
84570,Country Strong,2010,Drama Musical Romance,6.5,Emotional
84601,Unknown,2011,Drama Mystery Thriller,8.3,Emotional
84613,Sanctum,2011,Action Adventure Drama Thriller IMAX,9.1,Excitement
84615,Cedar Rapids,2011,Comedy,8.6,Happy
84619,Tongan Ninja,2002,Action Adventure Comedy,7.2,Excitement
84621,Mirrors 2,2010,Horror Mystery Thriller,8.2,Thrilled
84637,Gnomeo & Juliet,2011,Adventure Animation Children Comedy Fantasy Romance,7.2,Excitement
84660,The Misadventures of Margaret,1998,Comedy Romance,9.0,Happy
84663,Elizabeth I,2005,Drama,7.1,Emotional
84696,Burke and Hare,2010,Comedy Thriller,9.1,Happy
84730,Army of Crime (L'armée du crime),2009,Drama Thriller War,7.2,Emotional
84732,Vanishing on 7th Street,2010,Horror Mystery Thriller,6.2,Thrilled
84736,Tuareg: The Desert Warrior (Tuareg - Il guerriero del deserto),1984,Action Adventure,7.0,Excitement
84738,Slaughter,2009,Horror Thriller,6.6,Thrilled
84740,Open House,2010,Crime Drama Thriller,6.7,Curious
84766,Fantasma,2006,Drama,5.6,Emotional
84770,Client 9: The Rise and Fall of Eliot Spitzer,2010,Documentary,7.3,Inspired
84772,Paul,2011,Adventure Comedy Sci-Fi,6.9,Excitement
84775,Submarino,2010,Drama,7.3,Emotional
84779,Inspector Bellamy (Bellamy),2009,Crime Drama,5.8,Curious
84792,Szamanka,1996,Drama Horror Mystery,8.4,Emotional
84794,What Is It?,2005,Drama,7.2,Emotional
84796,"8 Diagram Pole Fighter, The (a.k.a. Invincible Pole Fighter) (Wu Lang ba gua gun)",1984,Action Drama,7.5,Excitement
84801,Sut (Milk),2008,Drama,5.8,Emotional
84805,Midnight Movies: From the Margin to the Mainstream,2005,Documentary,8.1,Inspired
84807,Hideaway,2009,Drama,6.6,Emotional
84829,Three Crowns of the Sailor (Les trois couronnes du matelot),1983,Drama Fantasy,5.4,Emotional
84832,Don Quixote (Don Quijote de Orson Welles),1992,Drama,8.3,Emotional
84834,Three Kingdoms: Resurrection of the Dragon (Saam gwok dzi gin lung se gap),2008,Action Drama War,7.3,Excitement
84844,Brother 2 (Brat 2),2000,Crime Drama,7.5,Curious
84855,Desert Flower,2009,Drama,6.9,Emotional
84857,Adrift in Tokyo (Tenten),2007,Comedy Drama,3.8,Happy
84859,The Cold Light of Day,1996,Drama Thriller,6.8,Emotional
84861,"Jimmy Rosenberg: The Father, the Son & the Talent",2006,Documentary,7.9,Inspired
84863,Spider Lilies (Ci qing),2007,Drama Romance,7.6,Emotional
84876,Bungee Jumping of Their Own (Beonjijeompeureul hada),2001,Drama Romance,6.6,Emotional
84880,The Infidel,2010,Comedy,7.1,Happy
84890,Incantato (Il cuore altrove),2003,Comedy Drama Romance,6.1,Happy
84942,Drive Angry,2011,Action Fantasy Thriller,5.4,Excitement
84944,Rango,2011,Action Adventure Animation Children Comedy Western,7.9,Excitement
84950,Take Me Home Tonight,2011,Comedy Drama,6.6,Happy
84952,Confessions (Kokuhaku),2010,Drama Horror,7.1,Emotional
84954,The Adjustment Bureau,2011,Romance Sci-Fi Thriller,6.9,Romantic
84957,The Tempest,2010,Comedy Drama Fantasy Romance,8.7,Happy
84972,God on Trial,2008,Drama,5.7,Emotional
84974,Holokaustin värit,2010,Documentary War,6.6,Inspired
84996,Presumed Guilty (Presunto culpable),2008,Crime Documentary,8.0,Curious
85007,Happythankyoumoreplease,2010,Comedy Drama,6.9,Happy
85016,Cropsey,2009,Documentary Horror,7.5,Inspired
85020,The Mechanic,2011,Action Drama Thriller,6.6,Excitement
85022,Hall Pass,2011,Comedy,7.3,Happy
85025,The Eagle,2011,Adventure Drama,4.5,Excitement
85056,I Am Number Four,2011,Action Sci-Fi Thriller IMAX,8.4,Excitement
85070,Blackout,2007,Drama,8.0,Emotional
85072,The Wild and Wonderful Whites of West Virginia,2009,Documentary,3.8,Inspired
85106,"Assassin Next Door, The (Kirot)",2009,Action Film-Noir Thriller,6.2,Excitement
85108,Lakota Woman: Siege at Wounded Knee,1994,Drama,6.7,Emotional
85129,71: Into The Fire (Pohwasogeuro),2010,War,7.6,Reflective
85131,Battle: Los Angeles,2011,Action Sci-Fi War,5.8,Excitement
85179,Summer Wars (Samâ wôzu),2009,Adventure Animation Comedy Sci-Fi,8.4,Excitement
85190,Public Speaking,2010,Documentary,8.2,Inspired
85207,Yellow Fangs,1990,Action Adventure,6.4,Excitement
85209,Rasen,1998,Drama Fantasy Horror Mystery Thriller,6.3,Emotional
85211,Norwegian Wood (Noruwei no mori),2010,Drama Romance,6.4,Emotional
85213,The Sunset Limited,2011,Drama,6.6,Emotional
85215,Ninja Cheerleaders,2008,Action Comedy,4.8,Excitement
85226,The Janky Promoters,2009,Comedy Crime Musical,7.5,Happy
85261,Mars Needs Moms,2011,Action Adventure Animation Children Comedy Sci-Fi IMAX,7.1,Excitement
85268,Scooby-Doo! The Mystery Begins,2009,Comedy Fantasy Mystery,7.3,Happy
85273,Crude,2009,Documentary,7.5,Inspired
85275,Uncounted: The New Math of American Elections,2008,Documentary,6.9,Inspired
85278,The City of Your Final Destination,2009,Drama,6.4,Emotional
85284,Anna Madelina (Ngon na ma dak lin na),1998,Comedy Romance,7.9,Happy
85291,Fubar II (Fubar: Balls to the Wall),2010,Comedy,5.7,Happy
85293,The Bannen Way,2010,Action Comedy Crime Thriller,6.6,Excitement
85295,Scooby-Doo! Curse of the Lake Monster,2010,Adventure Children Comedy Mystery,5.9,Excitement
85298,Black Lightning (Chernaya Molniya),2009,Action Adventure Sci-Fi,6.6,Excitement
85305,Holy Rollers,2010,Crime Drama,5.5,Curious
85307,Medicine for Melancholy,2008,Drama Romance,3.8,Emotional
85312,"House of Small Cubes, The (Tsumiki no ie)",2008,Animation Drama,5.6,Joy
85323,In the City (En la ciudad),2003,Drama,5.1,Emotional
85325,"County Teacher, The (Venkovský ucitel)",2008,Drama,6.5,Emotional
85327,Trapped Ashes,2006,Horror,8.2,Thrilled
85332,Closing the Ring,2007,Drama Romance,4.9,Emotional
85334,Hard Ticket to Hawaii,1987,Action Comedy,6.3,Excitement
85342,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro),2010,Action Crime Drama,7.4,Excitement
85354,Mesrine: Public Enemy #1 (L'ennemi public n°1),2008,Action Crime,6.4,Excitement
85358,The Last Lovecraft: Relic of Cthulhu,2009,Comedy Horror,4.7,Happy
85362,Herb & Dorothy,2008,Documentary,7.9,Inspired
85365,The Wildest Dream,2010,Documentary,6.9,Inspired
85367,Just Go with It,2011,Comedy Romance,6.7,Happy
85372,Potiche,2010,Comedy,7.0,Happy
85392,Just Buried,2008,Comedy Drama Romance,6.0,Happy
85394,Cave of Forgotten Dreams,2010,Documentary,6.5,Inspired
85397,Red Riding Hood,2011,Fantasy Horror Mystery Thriller,5.9,Wonder
85399,"Big Mommas: Like Father, Like Son",2011,Comedy,7.2,Happy
85401,Super,2010,Action Comedy Drama,5.8,Excitement
85412,"Troll Hunter, The (Trolljegeren)",2010,Fantasy Horror,6.6,Wonder
85414,Source Code,2011,Action Drama Mystery Sci-Fi Thriller,4.4,Excitement
85438,Jane Eyre,2011,Drama Romance,7.0,Emotional
85442,Children of the Decree (Das Experiment 770 - Gebären auf Befehl),2005,Documentary,7.5,Inspired
85503,Streetballers,2009,Drama,6.9,Emotional
85505,X Games 3D: The Movie,2009,Documentary,6.6,Inspired
85510,Sucker Punch,2011,Action Fantasy Thriller IMAX,5.9,Excitement
85527,Putty Hill,2010,Drama,6.3,Emotional
85538,That Evening Sun,2009,Drama,6.7,Emotional
85540,Essential Killing,2010,Thriller War,6.5,Thrilled
85542,Map of the Sounds of Tokyo,2009,Drama Thriller,5.6,Emotional
85544,Bye Bye Brazil (Bye Bye Brasil),1980,Drama,6.4,Emotional
85547,"Hugh Hefner: Playboy, Activist and Rebel",2009,Documentary,8.5,Inspired
85549,"Mourning Forest, The (Mogari no mori)",2007,Drama,7.1,Emotional
85552,Journey to the Sun (Günese yolculuk),1999,Drama,7.3,Emotional
85555,The Kings of Mykonos,2010,Comedy,5.3,Happy
85565,Chalet Girl,2011,Comedy Romance,7.4,Happy
85567,"Letzte schöne Herbsttag, Der",2010,Comedy Drama Romance,7.2,Happy
85570,"Die Is Cast, The (La suerte está echada)",2005,Comedy,7.6,Happy
85585,Winnie the Pooh and a Day for Eeyore,1983,Animation Children,5.1,Joy
85609,The Good Shepherd,2004,Drama Thriller,6.8,Emotional
85624,Bohemian Eyes (Boheemi elää - Matti Pellonpää),2011,Documentary,5.8,Inspired
85626,Beyond Enemy Lines (Framom främsta linjen),2004,Drama War,5.3,Emotional
85689,Otaku,1994,Documentary,7.6,Inspired
85694,Diamond Girl,1998,Drama Romance,6.8,Emotional
85728,The Second Civil War,1997,Comedy Drama,5.5,Happy
85734,Don't You Forget About Me,2009,Documentary,7.0,Inspired
85763,Beneath Hill 60,2010,Drama War,8.6,Emotional
85770,Formosa Betrayed,2009,Thriller,4.8,Thrilled
85772,What No One Knows (Det som ingen ved),2008,Drama Thriller,4.8,Emotional
85774,Senna,2010,Documentary,8.4,Inspired
85777,Death Note 2: The Last Name,2006,Adventure Crime Drama,9.2,Excitement
85783,Kapitalism: Our Improved Formula (Kapitalism - Reteta noastra secreta),2010,Documentary,7.0,Inspired
85788,Insidious,2010,Fantasy Horror Thriller,5.5,Wonder
85790,Meek's Cutoff,2010,Western,6.9,Adventurous
85796,Hobo with a Shotgun,2011,Action Adventure Crime Thriller,4.8,Excitement
85874,L: Change the World,2008,Crime Drama Horror Thriller,4.8,Curious
85881,Win Win,2011,Comedy Drama,6.0,Happy
85885,Room in Rome (Habitación en Roma),2010,Drama Romance,7.6,Emotional
85910,The Time That Remains,2009,Drama,5.7,Emotional
85966,Eila,2003,Drama,7.8,Emotional
85981,Happy Here and Now,2002,Drama,4.6,Emotional
85985,Artois the Goat,2009,Comedy,8.3,Happy
85987,River of Grass,1994,Drama,7.4,Emotional
85994,Sex Galaxy,2008,Comedy Sci-Fi,6.5,Happy
85997,Skeleton Man,2004,Action Horror,7.7,Excitement
86000,Boy,2010,Comedy Drama,5.0,Happy
86002,"Necessities of Life, The (Ce qu'il faut pour vivre)",2008,Drama,7.0,Emotional
86014,Diary of a Wimpy Kid: Rodrick Rules,2011,Comedy,6.6,Happy
86028,Henry's Crime,2010,Comedy Crime,7.8,Happy
86033,Flodder in Amerika!,1992,Comedy,7.0,Happy
86059,Hop,2011,Animation Children Comedy,8.6,Joy
86061,"Question of Silence, A (De stilte rond Christine M.)",1982,Drama,4.8,Emotional
86064,Delta,2008,Drama,7.2,Emotional
86066,Playing the Victim (Izobrazhaya zhertvu),2006,Comedy,7.0,Happy
86070,And Along Come Tourists (Am Ende kommen Touristen),2007,Drama,8.0,Emotional
86077,Film ist.,2000,Documentary,6.6,Inspired
86081,Ana and the Others (Ana y los otros),2003,Drama,5.1,Emotional
86085,Berta's Motives (Los motivos de Berta: Fantasía de Pubertad),1985,Drama,8.4,Emotional
86091,The Nutcracker,1993,Children Fantasy Musical,6.7,Joy
86094,24 City (Er shi si cheng ji),2008,Drama,6.7,Emotional
86096,The Arbor,2010,Documentary,7.0,Inspired
86137,Leap Year (Año bisiesto),2010,Drama,6.2,Emotional
86142,13 Assassins (Jûsan-nin no shikaku),2010,Action,7.1,Excitement
86145,On Tour (Tournée),2010,Comedy Drama,9.1,Happy
86148,Life Is Hot in Cracktown,2009,Drama,5.1,Emotional
86153,"Captive, The (La captive)",2000,Drama Romance,5.6,Emotional
86170,Harry + Max,2004,Drama,6.0,Emotional
86190,Hanna,2011,Action Adventure Mystery Thriller,4.5,Excitement
86233,New Kids Turbo,2010,Action Comedy,6.6,Excitement
86244,Easy Money (Snabba Cash),2010,Action Thriller,7.0,Excitement
86263,Grown Up Movie Star,2009,Drama,8.4,Emotional
86277,Beyond (Svinalängorna),2010,Drama,7.0,Emotional
86279,Into Eternity,2010,Documentary,6.4,Inspired
86286,Daffy Duck's Quackbusters,1988,Animation Children Comedy Horror,6.3,Joy
86288,The Day the Universe Changed,1985,Documentary,6.2,Inspired
86290,American: The Bill Hicks Story,2009,Comedy Documentary,7.2,Happy
86293,Arthur,2011,Comedy,5.0,Happy
86295,Scream 4,2011,Comedy Horror Mystery Thriller,5.8,Happy
86298,Rio,2011,Adventure Animation Children Comedy,5.0,Excitement
86300,"Princess of Montpensier, The (La princesse de Montpensier)",2010,Action Drama Romance,5.6,Excitement
86320,Melancholia,2011,Drama Sci-Fi,7.1,Emotional
86330,Forever Strong,2008,Drama,6.7,Emotional
86332,Thor,2011,Action Adventure Drama Fantasy IMAX,8.1,Excitement
86343,Spooner,2009,Comedy Drama,5.2,Happy
86345,Louis C.K.: Hilarious,2010,Comedy,8.0,Happy
86347,Louis C.K.: Chewed Up,2008,Comedy,6.8,Happy
86355,Atlas Shrugged: Part 1,2011,Drama Mystery Sci-Fi,5.8,Emotional
86377,Louis C.K.: Shameless,2007,Comedy,6.8,Happy
86399,Movie Days (Bíódagar),1994,Comedy Drama,5.7,Happy
86401,Children of Nature (Börn náttúrunnar),1991,Drama Mystery,7.6,Emotional
86408,Welcome to the South (Benvenuti al Sud),2010,Comedy,8.7,Happy
86410,The Resident,2011,Drama Horror Thriller,5.7,Emotional
86412,That's What I Am,2011,Children Comedy,6.3,Joy
86416,Kobe Doin' Work,2009,Documentary,4.6,Inspired
86420,Two Drifters (Odete),2005,Drama,6.0,Emotional
86430,Women Without Men (Zanan-e bedun-e mardan),2009,Drama,6.0,Emotional
86432,Outside the Law (Hors-la-loi),2010,Crime Drama War,6.0,Curious
86434,Wrong Rosary (Uzak ihtimal),2009,Drama,4.8,Emotional
86438,Laaga Chunari Mein Daag: Journey of a Woman,2007,Drama,6.7,Emotional
86440,Outsider,1997,Drama,7.2,Emotional
86442,Crazy Love (a.k.a. Love Is a Dog from Hell),1987,Drama,7.4,Emotional
86449,Abominable,2006,Horror,7.9,Thrilled
86451,Love Torn in Dream (Combat d'amour en songe),2000,Drama Fantasy,7.9,Emotional
86463,"Silent Night, Deadly Night III: Better Watch Out!",1989,Horror,4.8,Thrilled
86474,"Good Lawyer's Wife, A (Baramnan gajok)",2003,Drama,7.3,Emotional
86476,Larks on a String (Skrivánci na niti),1990,Comedy Drama Romance,7.9,Happy
86478,Rabbit Without Ears 2 (Zweiohrküken),2009,Comedy Romance,5.8,Happy
86487,Mildred Pierce,2011,Drama,8.0,Emotional
86489,Nothing About Robert (Rien sur Robert),1999,Comedy Drama,5.5,Happy
86491,Stranded: I've Come from a Plane That Crashed on the Mountains,2007,Documentary,7.7,Inspired
86495,Blind Mountain (Mang shan),2007,Drama,6.1,Emotional
86497,15,2005,Action Drama,5.5,Excitement
86500,Service (Serbis),2008,Drama,5.0,Emotional
86502,Flow: For Love of Water,2008,Documentary,7.9,Inspired
86521,Ito: A Diary of an Urban Priest (Seitti - kilvoittelijan päiväkirja),2009,Documentary,4.9,Inspired
86539,White Lightnin',2009,Drama,6.8,Emotional
86541,To the Sea (Alamar),2009,Drama,4.4,Emotional
86548,Water for Elephants,2011,Drama Romance,7.6,Emotional
86550,Love & Savagery,2009,Drama Romance,7.0,Emotional
86572,The Horseman,2008,Crime Thriller,7.8,Curious
86574,Foo Fighters: Back and Forth,2011,Documentary Musical,7.1,Inspired
86583,Storm,2009,Drama,5.8,Emotional
86590,Day and Night (Dag och natt),2004,Drama,7.6,Emotional
86593,African Cats,2011,Adventure Documentary,6.4,Excitement
86604,My Dog Tulip,2009,Animation Drama,9.5,Joy
86624,"Woman, a Gun and a Noodle Shop, A (San qiang pai an jing qi)",2009,Comedy Drama,6.1,Happy
86626,Socialism (Film socialisme),2010,Drama,6.1,Emotional
86628,Kill the Irishman,2011,Action Crime,8.5,Excitement
86635,Vice,2008,Crime Film-Noir Mystery Thriller,4.3,Curious
86642,Cold Weather,2010,Drama,5.8,Emotional
86644,"Fast Five (Fast and the Furious 5, The)",2011,Action Crime Drama Thriller IMAX,6.1,Excitement
86646,Shirin,2008,Drama,5.2,Emotional
86657,Babylon,1981,Drama,6.6,Emotional
86668,Louis Theroux: Law & Disorder,2008,Documentary,7.1,Inspired
86673,"Yes, Giorgio",1982,Comedy Musical Romance,6.8,Happy
86709,Cooking Up Dreams (De ollas y sueños),2009,Documentary,7.2,Inspired
86717,Kosmos,2010,Drama,7.3,Emotional
86719,"Mother Dao, the Turtlelike (Moeder Dao, de schildpadgelijkende)",1995,Documentary,6.4,Inspired
86721,Idiots and Angels,2008,Animation Drama Fantasy,6.5,Joy
86723,The Parking Lot Movie,2010,Documentary,7.7,Inspired
86725,We Are What We Are (Somos lo que hay),2010,Drama Horror,6.0,Emotional
86748,Ghosts (Gespenster),2005,Drama,7.8,Emotional
86750,"Robber, The (Der Räuber)",2010,Crime Drama,7.5,Curious
86753,I Just Didn't Do It (Soredemo boku wa yattenai),2006,Drama,6.5,Emotional
86756,"Idiot Returns, The (Návrat idiota)",1999,Comedy Drama Romance,5.9,Happy
86758,"Bastards, The (Los bastardos)",2008,Crime Drama Thriller,5.6,Curious
86760,Truly Human (Et rigtigt menneske),2001,Drama,7.6,Emotional
86762,Attenberg,2010,Drama,4.0,Emotional
86764,"Asthenic Syndrome, The (Astenicheskiy sindrom)",1990,Drama,5.4,Emotional
86766,My Dear Enemy (Meotjin haru),2008,Drama Romance,6.2,Emotional
86768,Night and Day (Bam gua nat),2008,Drama,6.5,Emotional
86770,Porto of My Childhood (Porto da Minha Infância),2001,Drama,7.0,Emotional
86781,Incendies,2010,Drama Mystery War,7.7,Emotional
86785,Blue Smoke,2007,Drama Romance Thriller,4.1,Emotional
86787,Montana Sky,2007,Drama Romance Thriller,5.6,Emotional
86795,"Leaning Tower, The (Kalteva torni)",2006,Comedy,4.9,Happy
86802,Strange Behavior,1981,Horror Mystery Thriller,7.8,Thrilled
86815,Soul Surfer,2011,Action Drama,5.1,Excitement
86817,Something Borrowed,2011,Comedy Drama Romance,5.2,Happy
86826,June 9,2008,Horror Mystery Thriller,5.5,Thrilled
86833,Bridesmaids,2011,Comedy,5.0,Happy
86835,Priest,2011,Action Horror Sci-Fi Thriller,5.3,Excitement
86837,The 19th Wife,2010,Drama,6.1,Emotional
86839,PoliWood,2009,Documentary,6.1,Inspired
86841,"Storm Warriors, The (Fung wan II)",2009,Action Adventure Fantasy,6.5,Excitement
86844,Same Same But Different,2009,Drama Romance,7.1,Emotional
86846,Eye of the Dolphin,2006,Children Drama,7.1,Joy
86848,Intimate Enemies (L'ennemi intime),2007,Drama War,4.8,Emotional
86852,The Beaver,2011,Drama,5.7,Emotional
86854,King Lear,1987,Comedy Drama Sci-Fi,5.4,Happy
86880,Pirates of the Caribbean: On Stranger Tides,2011,Action Adventure Fantasy IMAX,6.9,Excitement
86882,Midnight in Paris,2011,Comedy Fantasy Romance,7.7,Happy
86884,"Kid With a Bike, The (Le gamin au vélo)",2011,Drama,4.0,Emotional
86892,The Man from Nowhere,2010,Action Crime Thriller,4.7,Excitement
86898,The Tree of Life,2011,Drama,5.4,Emotional
86906,The Village Barbershop,2008,Comedy Drama,6.4,Happy
86911,The Hangover Part II,2011,Comedy,5.4,Happy
86922,Nothing to Declare (Rien à déclarer),2010,Comedy,6.6,Happy
86941,Double Take,2009,Documentary,6.4,Inspired
86943,Fly Away,2011,Drama,8.1,Emotional
86947,Van Diemen's Land,2009,Drama,6.9,Emotional
86949,One Hundred Mornings,2009,Drama,6.1,Emotional
86952,Son of Babylon (Syn Babilonu),2009,Drama,9.1,Emotional
86970,Daayen Ya Baayen,2010,Comedy Drama,6.3,Happy
86973,John Rabe,2009,Drama War,7.9,Emotional
86975,As Seen Through These Eyes,2008,Documentary,6.4,Inspired
86977,Oh My God,2009,Documentary,8.5,Inspired
86985,Stonewall Uprising,2010,Documentary,5.2,Inspired
86988,Ballou,2008,Documentary Musical,7.6,Inspired
